,id,file,name,journal,authors,affiliations,len-original,len-anond,gemma-0-score-1,gemma-0-score-2,gemma-0-score-3,gemma-0-originality-1,gemma-0-rigor-1,gemma-0-scope-1,gemma-0-impact-1,gemma-0-written_by_ai-1,gemma-0-originality-2,gemma-0-rigor-2,gemma-0-scope-2,gemma-0-impact-2,gemma-0-written_by_ai-2,gemma-0-originality-3,gemma-0-rigor-3,gemma-0-scope-3,gemma-0-impact-3,gemma-0-written_by_ai-3,gemma-1-score-1,gemma-1-score-2,gemma-1-score-3,gemma-1-originality-1,gemma-1-rigor-1,gemma-1-scope-1,gemma-1-impact-1,gemma-1-written_by_ai-1,gemma-1-originality-2,gemma-1-rigor-2,gemma-1-scope-2,gemma-1-impact-2,gemma-1-written_by_ai-2,gemma-1-originality-3,gemma-1-rigor-3,gemma-1-scope-3,gemma-1-impact-3,gemma-1-written_by_ai-3,gemma-10-score-1,gemma-10-score-2,gemma-10-score-3,gemma-10-originality-1,gemma-10-rigor-1,gemma-10-scope-1,gemma-10-impact-1,gemma-10-written_by_ai-1,gemma-10-originality-2,gemma-10-rigor-2,gemma-10-scope-2,gemma-10-impact-2,gemma-10-written_by_ai-2,gemma-10-originality-3,gemma-10-rigor-3,gemma-10-scope-3,gemma-10-impact-3,gemma-10-written_by_ai-3,gemma-50-score-1,gemma-50-score-2,gemma-50-score-3,gemma-50-originality-1,gemma-50-rigor-1,gemma-50-scope-1,gemma-50-impact-1,gemma-50-written_by_ai-1,gemma-50-originality-2,gemma-50-rigor-2,gemma-50-scope-2,gemma-50-impact-2,gemma-50-written_by_ai-2,gemma-50-originality-3,gemma-50-rigor-3,gemma-50-scope-3,gemma-50-impact-3,gemma-50-written_by_ai-3,gemma-100-score-1,gemma-100-score-2,gemma-100-score-3,gemma-100-originality-1,gemma-100-rigor-1,gemma-100-scope-1,gemma-100-impact-1,gemma-100-written_by_ai-1,gemma-100-originality-2,gemma-100-rigor-2,gemma-100-scope-2,gemma-100-impact-2,gemma-100-written_by_ai-2,gemma-100-originality-3,gemma-100-rigor-3,gemma-100-scope-3,gemma-100-impact-3,gemma-100-written_by_ai-3
631,64_1,64. China Economic Review/1-s2.0-S1043951X25000215-main.pdf,Analysing decision behavior styles in contingent valuation: The latent class and the factor analysis,China Economic Review,Hongyan Su; Jie He; Hua Wang,"Institute of Latin American Studies, Chinese Academy of Social Sciences, East Yard, No. 3 Zhang Zizhong Road, Dongcheng District, Beijing 100007, China; D´epartement d’´Economique, ´Ecole de Gestion, Universit´e de Sherbrooke, Qu´ebec J1K 2R1, Canada; School of Environment and Natural Resources, Renmin University of China, Zhongguancun Street No. 59, Beijing 100872, China",14972.0,14592.0,1,1,1,3,2,4,2,8,3,2,4,1,8,3,2,4,2,8,2,2,2,4,3,5,3,8,3,2,4,2,7,4,3,5,3,8,3,3,3,5,6,6,5,2,5,6,6,5,2,4,6,6,5,2,3,3,3,6,4,6,5,3,6,4,6,5,7,6,4,6,4,3,3,3,3,6,4,6,5,8,6,4,6,5,8,6,4,5,4,7
632,64_2,64. China Economic Review/1-s2.0-S1043951X25000100-main.pdf,Effects of wealth on the intensity of competition: Evidence from a lab experiment,China Economic Review,Jun Zhao; Zhiqiang Dong; Weicheng Li; Hanqi Zhang,"Jun Zhao; School of Economics and Management, South China Normal University, Guangzhou 510006, China; Key Lab for Behavioral Economic Science & Technology, South China Normal University, Guangzhou 510006, China; Zhiqiang Dong; School of Economics and Management, South China Normal University, Guangzhou 510006, China; Key Lab for Behavioral Economic Science & Technology, South China Normal University, Guangzhou 510006, China; Weicheng Li; School of Finance and Economics, Guangdong Polytechnic Normal University, Guangzhou 510006, China; Hanqi Zhang; School of Economics and Management, South China Normal University, Guangzhou 510006, China; Key Lab for Behavioral Economic Science & Technology, South China Normal University, Guangzhou 510006, China",8832.0,8479.0,3,3,3,6,7,6,5,3,6,7,6,5,2,6,7,7,6,3,3,3,3,6,3,6,4,7,6,4,6,5,7,5,3,6,4,7,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,7,5,3,6,7,7,5,2,6,7,7,5,3,3,3,4,6,7,6,5,3,6,7,6,5,3,6,7,6,5,3
633,64_3,64. China Economic Review/1-s2.0-S1043951X25000148-main.pdf,Unveiling the impact and mechanism of agricultural input allocation on the income mobility of rural households: Evidence from China,China Economic Review,Yun Shen; Di Zeng; Alec Zuo,"Yun Shen, School of Economics, Sichuan Agricultural University, Chengdu 611130, China; Di Zeng, Centre for Global Food and Resources, School of Economics and Public Policy, The University of Adelaide, Adelaide 5005, Australia; Alec Zuo, Centre for Global Food and Resources, School of Economics and Public Policy, The University of Adelaide, Adelaide 5005, Australia; Alec Zuo, College of Business, Government and Law, Flinders University, Bedford Park, SA 5042, Australia",9807.0,9477.0,3,3,3,6,4,7,6,7,6,4,7,6,7,6,5,7,6,8,3,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,3,3,6,7,6,6,2,6,7,7,6,2,6,7,6,6,2,3,3,3,6,7,7,6,3,6,7,7,5,3,6,7,7,6,3,4,4,4,7,8,7,6,3,7,8,8,6,3,7,8,7,6,3
634,64_4,64. China Economic Review/1-s2.0-S1043951X24002293-main.pdf,The relaxation of birth control policies adversely affects women’s income: Evidence from China’s universal two-child policy,China Economic Review,Zihao Chen; Xu Tian,"Zihao Chen: College of Economics and Management, China Agricultural University, Tsinghua East Road 17, Haidian District, Beijing 100083, China; Xu Tian: Academy of Global Food Economics and Policy & College of Economics and Management, China Agricultural University, Tsinghua East Road 17, Haidian District, Beijing 100083, China",11294.0,10675.0,3,3,3,6,4,7,5,7,6,4,7,6,2,6,4,7,5,2,3,3,3,6,5,7,6,3,6,5,7,6,2,6,5,7,6,3,3,3,3,7,6,7,6,2,6,5,7,6,3,6,5,7,6,2,3,3,3,7,8,6,5,3,7,7,6,6,3,7,8,6,5,3,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,2
635,64_5,64. China Economic Review/1-s2.0-S1043951X25000070-main.pdf,Enhancing optimal consumption: Experimental insights into nudging borrowing behavior via a life cycle model,China Economic Review,Xue Zhou; Xiaolan Yang; Xuejun Jin; Lele Zhang,"School of International Business, School of Innovation and Entrepreneurship, Zhejiang International Studies University, Hangzhou, China; Key Laboratory of Brain-Machine Intelligence for Information Behavior (Ministry of Education and Shanghai), School of Business and Management, Shanghai International Studies University, Shanghai, China; Guangdong Institute of Intelligence Science and Technology, Joint Lab of Finance and Business Intelligence, Zhuhai, China; College of Economics, Zhejiang University, Hangzhou, China",14130.0,13577.0,3,3,3,5,6,7,6,3,6,5,7,6,3,6,5,7,6,2,3,3,3,6,7,7,5,3,6,7,7,6,2,6,7,7,6,3,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,7,8,6,5,3,7,8,6,5,2,7,8,6,5,3,4,4,4,7,8,6,5,3,7,8,6,5,3,7,8,6,5,3
636,64_6,64. China Economic Review/1-s2.0-S1043951X25000173-main.pdf,Does the housing purchase restriction policy promote entrepreneurship? Evidence from China,China Economic Review,Deng-Kui Si; Meng Wang; Yong Yu,"Deng-Kui Si, School of Economics, Qingdao University, Qingdao 266100, Shandong, China; Meng Wang, School of Economics, Qingdao University, Qingdao 266100, Shandong, China; Yong Yu, School of Finance, Guangdong University of Finance and Economics, Guangzhou 510320, Guangdong, China",11805.0,11543.0,3,3,3,6,3,7,5,8,6,3,7,5,8,6,4,7,5,2,3,3,3,6,5,6,4,2,6,5,6,5,2,6,5,6,5,3,3,3,3,6,7,6,5,3,7,6,6,5,3,7,6,6,5,3,5,5,5,7,7,7,6,3,7,8,6,5,3,7,7,6,5,3,5,5,5,7,8,6,5,3,7,8,6,6,3,7,8,6,6,3
637,64_7,64. China Economic Review/1-s2.0-S1043951X25000276-main.pdf,Broadband internet and income inequality among the floating population: Evidence from the “broadband China” strategy in China,China Economic Review,Qingfeng Cao; Pengfei Ni; Jing Guo,"Qingfeng Cao, National Academy of Economic Strategy, Chinese Academy of Social Science, Beijing 100006, China; Pengfei Ni, National Academy of Economic Strategy, Chinese Academy of Social Science, Beijing 100006, China; Jing Guo, School of Government, Shenzhen University, Shenzhen 518061, China; Jing Guo, Global Megacity Governance Institute, Shenzhen University, Shenzhen 518061, China",10421.0,8910.0,3,3,3,6,5,7,6,3,6,5,7,6,3,6,5,7,6,3,3,3,3,6,5,7,6,8,6,5,7,6,3,6,5,7,6,8,3,3,3,6,7,7,6,2,6,7,6,5,2,6,7,6,5,3,3,3,3,6,7,6,5,2,6,8,7,5,2,6,7,6,5,3,3,3,3,6,7,7,6,2,7,8,6,6,3,7,8,6,6,2
638,64_8,64. China Economic Review/1-s2.0-S1043951X24002281-main.pdf,Industrialize with tax structure change: Agricultural tax abolition and local industrial growth in China,China Economic Review,Meng Tang,"Antai College of Economics and Management, Shanghai Jiao Tong University, China",18084.0,17336.0,3,3,3,6,5,7,6,2,6,5,7,6,2,6,5,7,6,2,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,2,3,3,3,7,8,6,6,3,7,8,7,6,2,7,8,6,6,2,4,4,4,7,8,8,6,3,7,8,8,6,2,7,8,8,6,2,5,5,5,7,8,7,6,3,7,8,7,6,3,7,8,7,6,3
639,64_9,64. China Economic Review/1-s2.0-S1043951X24002311-main.pdf,Fiscal decentralization and food production: Evidence from Province-Managing-County reform in China☆,China Economic Review,Hongqi Ma; Cong Qin; Jingxian Zou; Wei Zhang,"Hongqi Ma, College of Economics and Management, China Agricultural University, Beijing 100083, China; Cong Qin, National Academy of Development and Strategy, Renmin University of China, No. 59 Zhongguancun Street, Haidian District, Beijing 100872, China; Jingxian Zou, National Academy of Development and Strategy, Renmin University of China, No. 59 Zhongguancun Street, Haidian District, Beijing 100872, China; Wei Zhang, College of Economics and Management, China Agricultural University, Beijing 100083, China",14574.0,13892.0,3,3,3,6,3,7,5,2,6,3,7,5,8,5,3,6,4,7,3,3,3,6,7,5,4,2,6,7,6,5,2,6,7,5,4,2,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,4,4,4,7,8,6,5,3,7,8,6,5,3,7,8,7,6,3,3,3,4,6,7,7,6,3,6,7,7,6,2,6,7,7,6,3
640,65_0,65. Economic Modelling/1-s2.0-S0264999324003419-main.pdf,The credit channel of the sovereign spread: A Bayesian SVAR analysis,Economic Modelling,Gianluca Cafiso; Alessandro Missale; Giulia Rivolta,"Gianluca Cafiso: Università degli Studi di Catania, Dipartimento di Economia e Impresa and CESifo Research Network, Corso Italia 55, 95129 Catania, Italy; Alessandro Missale: Università degli Studi di Milano, Dipartimento di Economia, Management e Metodi Quantitativi, Via Conservatorio 7, 20122 Milano, Italy; Giulia Rivolta: Università degli Studi di Milano, Dipartimento di Economia, Management e Metodi Quantitativi, Via Conservatorio 7, 20122 Milano, Italy",12774.0,12332.0,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,5,3,3,3,3,6,7,6,5,2,6,7,6,5,3,6,7,6,5,3,3,3,3,7,8,6,6,2,7,8,6,6,2,7,8,6,6,3,4,3,3,7,8,6,6,3,7,8,6,5,2,7,8,6,5,3,3,3,3,6,7,7,6,2,7,8,6,7,2,7,8,6,7,2
641,65_1,65. Economic Modelling/1-s2.0-S0264999324003614-main.pdf,Trust during troubled times: Evidence from Sierra Leone’s Ebola epidemic,Economic Modelling,Colin Cannonier; Monica Galloway Burke,"Colin Cannonier, Economics Department, Jack C. Massey College of Business, Belmont University, Nashville, TN, USA; Monica Galloway Burke, Department of Counseling and Student Affairs, Western Kentucky University, Bowling Green, KY, USA",14729.0,13844.0,3,3,3,6,5,7,6,2,6,5,7,6,2,6,5,7,6,2,3,3,3,6,7,6,5,2,6,7,7,6,2,6,7,7,6,2,3,3,3,6,7,6,5,2,6,7,6,5,3,6,7,6,5,3,3,3,3,6,7,6,5,3,7,8,6,5,2,6,7,6,5,3,5,5,5,6,7,6,5,3,6,7,7,6,8,6,7,6,6,5
642,65_2,65. Economic Modelling/1-s2.0-S0264999325000380-main.pdf,Demographic change and long-term economic growth path in Asia,Economic Modelling,Jong-Wha Lee; Eunbi Song,"Jong-Wha Lee, Economics Department, Korea University, 145 Anam-ro, Seongbuk-gu, Seoul, 02841, South Korea; Jong-Wha Lee, Centre for Applied Macroeconomic Analysis (CAMA), Australian National University, Australia; Eunbi Song, Department of Economics, School of Business, Monash University, Bandar Sunway, 47500, Subang Jaya, Selangor, Malaysia; Eunbi Song, Centre for Applied Macroeconomic Analysis (CAMA), Australian National University, Australia",14357.0,13726.0,3,3,2,3,2,7,4,7,3,2,7,4,7,4,2,7,5,7,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,6,7,7,6,2,5,6,7,6,2,5,7,8,6,2,3,3,3,4,6,7,6,3,4,6,7,5,3,4,6,7,6,3,4,3,3,4,6,7,5,7,4,6,7,5,7,5,6,7,6,7
643,65_3,65. Economic Modelling/1-s2.0-S0264999324003390-main.pdf,Market-based climate policy with fluctuating fossil energy prices,Economic Modelling,Alkis Blanz; Ulrich Eydam; Maik Heinemann; Matthias Kalkuhl,"Alkis Blanz: University of Potsdam, Faculty of Economics and Social Sciences, August-Bebel-Strasse 89, 14482 Potsdam, Germany; Mercator Research Institute on Global Commons and Climate Change (MCC), Torgauer Str. 12-15, 10829, Berlin, Germany; Ulrich Eydam: University of Potsdam, Faculty of Economics and Social Sciences, August-Bebel-Strasse 89, 14482 Potsdam, Germany; Maik Heinemann: University of Potsdam, Faculty of Economics and Social Sciences, August-Bebel-Strasse 89, 14482 Potsdam, Germany; Matthias Kalkuhl: Mercator Research Institute on Global Commons and Climate Change (MCC), Torgauer Str. 12-15, 10829, Berlin, Germany",10198.0,9852.0,3,3,3,6,3,7,5,8,4,3,5,3,7,4,3,5,3,7,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,7,5,3,7,8,7,6,2,6,7,7,6,3,4,3,4,6,8,7,6,2,6,7,6,5,2,6,7,7,5,2
644,65_4,65. Economic Modelling/1-s2.0-S0264999324003584-main.pdf,Welfare and income effects of tuition subsidies and public investment in schooling,Economic Modelling,Alok Kumar,"Alok Kumar; Department of Economics, University of Victoria, Victoria, British Columbia, Canada, V8W 2Y2",17173.0,16822.0,3,3,3,6,7,7,6,2,6,5,7,6,2,6,7,7,6,2,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,6,7,7,5,3,6,7,7,5,3,6,7,7,5,2,3,3,3,6,7,7,5,8,5,7,6,4,8,6,7,7,5,8
645,65_5,65. Economic Modelling/1-s2.0-S0264999324003377-main.pdf,Household inflation heterogeneity and the relative price elasticity channel of monetary policy,Economic Modelling,Ulrike Neyer; Daniel Stempel,"Ulrike Neyer, Heinrich Heine University Düsseldorf, Germany; Daniel Stempel, Heinrich Heine University Düsseldorf, Germany",11406.0,11032.0,3,3,3,6,7,7,6,2,6,7,7,6,3,6,7,7,6,2,3,3,3,7,8,6,5,2,7,8,6,5,2,6,7,7,5,2,3,3,3,7,8,6,5,2,7,8,6,6,2,7,8,6,6,2,3,3,3,6,7,6,5,3,6,7,6,5,3,6,7,6,5,2,3,3,3,7,7,6,5,3,7,8,6,6,3,7,7,6,5,3
646,65_6,65. Economic Modelling/1-s2.0-S0264999325000392-main.pdf,Do green policies enhance short-term economic growth? Assessing EU Recovery and Resilience Plans through the lens of Sustainable Development Goals,Economic Modelling,Michele Limosani; Emanuele Millemaci; Paolo Mustica,"Department of Economics, University of Messina, Piazza Pugliatti 1, 98122, Messina, Italy; Department of Economics, University of Messina, Piazza Pugliatti 1, 98122, Messina, Italy; Department of Economics, University of Messina, Piazza Pugliatti 1, 98122, Messina, Italy",9292.0,8775.0,3,3,3,6,5,7,6,3,6,4,7,6,3,6,5,7,6,3,3,3,3,6,5,7,6,3,6,5,7,6,3,6,4,7,5,2,3,3,3,6,5,6,5,3,6,5,7,6,3,6,5,7,6,2,3,3,3,6,7,7,5,7,7,6,7,6,4,6,7,7,6,8,3,3,3,6,5,7,6,4,6,6,7,5,3,6,5,7,6,3
647,65_7,65. Economic Modelling/1-s2.0-S026499932500032X-main.pdf,Optimal environmental policy and distortionary fiscal policy interactions: A DSGE perspective,Economic Modelling,Mehrab Kiarsi; Nahid Masoudi,"Mehrab Kiarsi - Department of Economics, University of Ottawa, Ottawa, Canada; Nahid Masoudi - Natural Resources Institute, University of Manitoba, Winnipeg, MB, Canada",19272.0,18668.0,3,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,4,4,7,8,6,6,2,7,8,6,6,2,7,8,6,6,2,3,3,3,8,9,7,7,2,7,8,7,6,2,7,8,7,6,2,4,4,4,7,8,8,6,2,7,8,7,6,3,7,8,8,6,3,5,5,5,8,9,7,7,2,7,8,8,6,3,8,9,7,6,2
648,65_8,65. Economic Modelling/1-s2.0-S0264999325000215-main.pdf,Extreme weather events and efficiency in Italy’s food sector: Does institutional quality matter?,Economic Modelling,Mariarosaria Agostino; Sandro Rondinella; Sabrina Ruberto,"Mariarosaria Agostino, Department of Economics, Statistics and Finance ""Giovanni Anania"", University of Calabria, Rende, Italy; Sandro Rondinella, Department of Economics, Statistics and Finance ""Giovanni Anania"", University of Calabria, Rende, Italy; Sabrina Ruberto, Department of Law, Economics and Sociology, University Magna Graecia of Catanzaro, Italy",14884.0,14102.0,3,3,3,6,4,7,5,8,6,4,7,5,2,6,4,7,5,2,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,3,3,3,3,6,7,6,5,3,6,7,6,5,3,6,7,7,6,3,4,4,4,7,8,7,6,3,7,8,6,5,4,7,8,7,6,3,3,4,4,7,8,6,5,4,7,8,6,5,6,7,8,6,5,3
649,65_9,65. Economic Modelling/1-s2.0-S0264999325000458-main.pdf,What is the role of profit and luxury consumption in the ecological transition?,Economic Modelling,Federica Cappelli; Stefano Di Bucchianico,"University of Ferrara, Department of Economics and Management, Ferrara, Italy; SEEDS (Sustainability Environmental Economics and Dynamics Studies), Italy; University of Salerno, Department of Economics and Statistics, Via Giovanni Paolo II, 132, Fisciano, (SA), 84084, Italy; Centre for Economic and Labour Policy Evaluation (CELPE), University of Salerno, Fisciano, Italy; Institute for International Political Economy (IPE) Berlin, Berlin, Germany",10651.0,9924.0,2,2,2,6,2,7,5,8,6,2,7,5,7,6,2,7,6,8,3,3,3,7,6,7,6,2,7,6,7,6,3,7,6,7,6,2,3,3,3,6,7,7,6,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,3,3,4,3,6,7,7,6,2,7,7,6,6,2,7,7,6,6,2
650,66_0,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Marrero - Poverty convergence clubs.pdf,POVERTY CONVERGENCE CLUBS,Review of Income and Wealth,Ángel S. Marrero; Gustavo A. Marrero; Luis Servén,"Ángel S. Marrero, CEDESOG, Universidad de La Laguna; Gustavo A. Marrero, CEDESOG, Universidad de La Laguna, Departamento de Economía and CEDESOG, Universidad de La Laguna; Luis Servén, CEMFI and Bank of Spain",15726.0,13605.0,3,3,3,3,2,6,4,7,3,2,6,4,7,3,2,6,4,7,3,4,3,7,8,7,6,2,7,7,8,6,2,7,6,8,7,2,3,3,4,7,8,7,6,2,7,8,7,6,2,7,8,6,7,2,3,3,3,7,8,7,6,3,7,8,7,6,2,7,8,7,6,3,6,6,6,7,8,7,6,3,7,8,7,6,3,7,8,7,6,2
651,66_1,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Makdissi - Monitoring Poverty in a Data%E2%80%90Deprived Environment  The Case of Lebanon.pdf,Monitoring Poverty in a Data-Deprived Environment: The Case of Lebanon,Review of Income and Wealth,Paul Makdissi; Walid Marrouch; Myra Yazbeck,"Paul Makdissi, Department of Economics, University of Ottawa; Walid Marrouch, Department of Economics, Lebanese American University; Myra Yazbeck, Department of Economics, University of Ottawa; Myra Yazbeck, School of Economics, University of Queensland",12683.0,10740.0,3,3,3,6,5,7,8,2,6,5,7,8,2,6,5,7,7,2,3,3,3,7,6,6,6,2,7,6,6,5,2,7,8,6,7,2,3,3,3,6,7,6,6,2,7,8,6,7,2,7,8,6,7,2,3,3,3,7,8,6,5,3,7,8,6,6,3,7,7,6,5,3,3,3,4,7,8,6,7,3,7,8,6,7,3,7,8,7,6,3
652,66_2,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Kerr - Earnings and Earnings Inequality in South Africa  Evidence from Household.pdf,Earnings and Earnings Inequality in South Africa: Evidence from Household Survey and Administrative Tax Microdata from 1993 to 2020,Review of Income and Wealth,Andrew Kerr,"Andrew Kerr; School of Economics, University of Cape Town",14490.0,12090.0,3,3,3,6,7,7,6,2,6,7,7,7,2,6,7,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,4,3,3,7,8,6,5,1,6,7,7,6,2,6,7,7,6,2,4,3,3,7,8,6,5,2,7,6,7,5,2,7,6,7,6,2,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,3
653,66_3,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Dang - Poverty Imputation in Contexts Without Consumption Data  A Revisit With Further.pdf,Poverty Imputation in Contexts Without Consumption Data: A Revisit with Further Refinements,Review of Income and Wealth,Hai-Anh H. Dang; Talip Kilic; Kseniya Abanokova; Calogero Carletto,"Hai-Anh H. Dang, Development Data Group, World Bank; Hai-Anh H. Dang, Institute of Labor Economics (IZA); Hai-Anh H. Dang, Indiana University; Hai-Anh H. Dang, London School of Economics and Political Science; Talip Kilic, Development Data Group, World Bank; Kseniya Abanokova, Development Data Group, World Bank; Calogero Carletto, Development Data Group, World Bank",16027.0,13686.0,3,3,3,5,6,7,6,2,6,5,7,6,2,6,7,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,6,8,7,6,2,6,7,7,6,2,6,7,7,6,3,4,4,4,6,7,6,5,3,6,7,6,5,3,6,7,6,5,3,5,4,4,7,8,7,6,2,7,8,7,6,2,7,8,8,6,2
654,66_4,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - B%C3%A1rcena%E2%80%90Mart%C3%ADn - The three I s of downward income mobility  A directional subgroup.pdf,The Three I’s of Downward Income Mobility: A Directional Subgroup Decomposable Measure,Review of Income and Wealth,Elena Bárcena-Martín; Olga Cantó,"Elena Bárcena-Martín, Departamento de Estadística y Econometría, Universidad de Málaga; Olga Cantó, Departamento de Economía, Universidad de Alcalá",11420.0,9807.0,3,3,3,7,6,7,6,3,7,6,7,6,3,7,6,7,6,2,3,3,3,7,6,6,5,2,7,6,6,5,2,7,6,6,5,2,3,3,3,7,8,6,5,2,7,7,6,5,2,7,8,6,5,2,3,3,3,6,7,7,5,3,6,7,7,5,2,6,8,7,6,3,3,3,3,7,8,6,5,2,6,8,7,5,2,7,8,6,5,3
655,66_5,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Fernald - The Productivity Slowdown in Advanced Economies  Common Shocks or Common.pdf,The Productivity Slowdown in Advanced Economies: Common Shocks or Common Trends?,Review of Income and Wealth,John Fernald; Robert Inklaar; Dimitrije Ruzic,"John Fernald, INSEAD and the Federal Reserve Bank of San Francisco; Robert Inklaar, University of Groningen; Dimitrije Ruzic, INSEAD",20606.0,17857.0,2,3,3,6,4,8,7,2,6,3,7,6,8,6,3,7,6,8,3,3,3,6,7,7,7,2,6,7,7,7,2,6,7,7,8,2,3,3,3,6,7,7,6,2,5,7,6,6,2,6,7,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,4,4,3,7,8,8,6,2,7,8,8,6,2,7,8,8,6,2
656,66_6,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Tian - Cash holdings and health shocks.pdf,Cash Holdings and Health Shocks,Review of Income and Wealth,Lin Tian; Alessandra Guariglia; Nicholas Horsewood,Aston University; University of Birmingham,19142.0,16671.0,2,2,2,4,2,5,3,7,3,2,4,3,7,4,2,5,3,7,3,3,3,6,7,5,4,2,6,7,5,4,2,6,7,6,4,2,3,3,3,6,7,5,4,2,6,7,5,4,2,6,7,6,5,3,3,3,3,6,7,6,4,2,6,7,6,4,2,6,7,6,5,3,4,3,3,6,7,6,5,7,6,7,6,5,7,6,7,6,5,3
657,66_7,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Auer - Inflation measurement in the presence of stockpiling and consumption smoothing.pdf,Inflation Measurement in the Presence of Stockpiling and Consumption Smoothing,Review of Income and Wealth,Ludwig von Auer,"Ludwig von Auer, Universität Trier",10847.0,9149.0,3,3,3,6,7,7,6,2,6,7,7,6,3,6,7,7,6,3,3,3,3,6,7,6,5,2,6,7,7,6,3,6,7,7,6,2,3,3,3,6,7,6,5,2,6,7,5,4,2,6,7,6,5,2,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,6,7,7,5,3,6,8,7,6,3,6,8,7,5,3
658,66_8,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Naidin - Objective Housing Sales and Rent Prices in Representative Household Surveys .pdf,"OBJECTIVE HOUSING SALES AND RENT PRICES IN REPRESENTATIVE HOUSEHOLD SURVEYS: IMPLICATIONS FOR WEALTH, INEQUALITY, HOUSING MARKET, AND AFFORDABILITY STATISTICS",Review of Income and Wealth,M. Denisa Naidin; Sofie R. Waltl; Michael H. Ziegelmeyer,"Luxembourg Institute of Socio-Economic Research (LISER); Department of Geography and Spatial Planning, University of Luxembourg; Department of Land Economy, University of Cambridge; Department of Economics, Vienna University of Economics and Business; Banque centrale du Luxembourg (BCL)",18606.0,15443.0,3,3,3,6,5,7,6,2,6,5,7,6,2,6,5,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,7,8,6,5,2,7,8,7,6,2,7,8,6,5,2,4,4,3,7,8,7,6,3,7,8,7,6,3,7,8,7,6,2,3,4,3,7,8,6,5,3,7,8,7,6,4,7,8,7,6,2
659,66_9,66. Review of Income and Wealth/Review of Income and Wealth - 2024 - Bracco - The Impact of COVID%E2%80%9019 on Education in Latin America  Long%E2%80%90Run Implications.pdf,THE IMPACT OF COVID-19 ON EDUCATION IN LATIN AMERICA: LONG-RUN IMPLICATIONS FOR POVERTY AND INEQUALITY,Review of Income and Wealth,JESSICA BRACCO; MATÍAS CIASCHI; LEONARDO GASPARINI; MARIANA MARCHIONNI; GUIDO NEIDHÖFER,"JESSICA BRACCO: CEDLAS (IIE, FCE) – Universidad Nacional de La Plata; MATÍAS CIASCHI: CEDLAS (IIE, FCE) – Universidad Nacional de La Plata and CONICET; LEONARDO GASPARINI: CEDLAS (IIE, FCE) – Universidad Nacional de La Plata and CONICET; MARIANA MARCHIONNI: CEDLAS (IIE, FCE) – Universidad Nacional de La Plata and CONICET; GUIDO NEIDHÖFER: CEDLAS (IIE, FCE) – Universidad Nacional de La Plata; ZEW-Leibniz Centre for European Economic Research; Turkish-German University",14133.0,11573.0,3,3,3,6,4,7,7,8,6,4,7,7,8,4,3,6,5,7,3,3,3,6,5,7,7,3,6,5,7,7,2,6,7,7,8,2,3,3,3,6,7,7,8,2,6,7,7,8,2,6,7,7,8,2,3,3,3,6,7,8,7,2,6,7,8,7,2,6,7,8,7,3,4,4,5,6,7,7,6,3,6,7,7,7,3,6,7,8,7,2
